NFCSID,STATEQ,CENSUSDIV,CENSUSREG,A50A,A3Ar_w,A50B,A4A_new_w,A5_2015,A6,A7,A7A,A11,A8_2021,AM21,X3,A9,A40,A10,A10A,A21_2015,A14,A41,J1,J2,J3,J4,J40,J5,J6,J8,J9,J10,J20,J50,J51_1,J51_2,J51_3,J51_4,J51_5,J51_6,J51_98,J51_99,J52,J32,J33_40,J53,J41_1,J41_2,J41_3,J42_1,J42_2,J43,B1,B2,B4,B41_1,B41_2,B31,B42,B43,C1_2012,C2_2012,C3_2012,C4_2012,C5_2012,C10_2012,C11_2012,B14,EA_1,E7,E8,E20,E15_2015,P50,P51,P52,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,G1,G20,G30_1,G30_2,G30_3,G30_4,G30_5,G30_97,G30_98,G30_99,G33,G35,G22_2015,G25_1,G25_2,G25_3,G25_4,G25_5,G38,G23,H1,H30_1,H30_2,H30_3,M1_1,M1_2,M4,M20,M21_1,M21_2_2015,M21_3,M21_4,M6,M7,M8,M31,M50,M9,M10,wgt_n2,wgt_d2,wgt_s3
2021029672,5,9,4,2,4,10,2,2,1,2,1,5,6,3,1,8,2,8,2,2,3,1,8,7,3,3,1,1, , ,2,2,1,1,1,0,0,0,0,0,0,0,2,4,3,3,2,2,2,3,3,3,1,1,2,1,3,3,2,3,1,98,1,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,1,1,1,2,2,1,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,1,1,1,2,2,5,2,6,2,1, ,2, ,1,98,98,98,98,1,98,1.284679546,2.85646407,1.20255143
2021029673,5,9,4,1,2,2,2,2,2,3,3,6,1,3,1,7,2, ,1,2, ,2,7,3,3,2,3,2, ,98, ,1,4,1,1,0,1,0,0,0,0,0,2,4,6,4,5,3,5,4,4,2,1,1,2,2,2,3,3,2,98, , ,2, , , ,2,2, , , , ,2,2,98,1,1,98,1,98,98,98,2,2,0,0,0,0,0,1,0,0, , , ,1,1,98,1,1,2,1,1,2,2,2,4,5,4,3, , , , ,1,98,98,98,98,98,98,0.722777967,1.796245828,0.711029454
2021029674,5,9,4,2,5,11,1,3,2,4,3,6,2,3,1,1,99, ,1,2, ,2,3,98,2,2,3,99, ,2, ,2,3,2, , , , , , , , ,2,4,5,98,3,4,4,3,98,98,1,1,2,1,1,3,3,3,2, , ,2, , , ,2,2, , , , ,2,2,2,1,1,2,2,1,2,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,2,1,2,2,2,5,6,5,3, , , , ,1,3,98,98,98,98,1,0.637276812,2.156364842,0.890603041
2021029675,38,9,4,2,3,9,1,4,4,1,3,1,4,3,1,2,2, ,1,2, ,3,1,1,3,2,2,2,2,2, ,1,4,1,1,1,0,0,0,0,0,0,1,2,7,6,5,5,4,1,4,3,1,2,1,3,3,98,2,1,2, , ,2, , , ,2,2, , , , ,2,2,2,4,2,2,1,1,2,2,1,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,98,6,2,2,1,1,6,7,5,3, , , , ,98,98,98,98,98,98,98,0.570735292,0.263273838,0.974447041
2021029676,5,9,4,1,1,1,2,1,2,3,3,4,1,1,2,4,98, ,1, , ,2,7,3,2,98,3,2,98,2, ,98,2,98, , , , , , , , ,2,4,2,5,5,5,4,3,98,4,98,2, , , ,98,98,1,2, , ,98, , , ,98,98, , , , ,98,98,1,98, , , , , , ,2,2,0,0,0,0,0,0,1,0, , , ,3,2,5,5,3,2,3,98,2,2,2,3,5,4,3, , , , ,2,2,4,1,2,2,2,0.722777967,1.796245828,0.711029454
2021029677,38,9,4,1,4,4,1,5,1,2,1,1,9,3,1,2,1,2,1,2,1,4,8,7,1,3,2,1,1,1, ,2,1,1,1,0,1,0,0,0,0,0,2,5,6,3,2,3,3,4,4,4,1,1,1,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,2,1,0,0,0,0,0,1,0,0, , , ,3,3,2,2,3,2,2,1,2,2,2,6,6,4,2,2,1,1, ,2,1,1,2,98,1,1,0.638291654,0.324307391,1.052917061
2021029678,35,4,2,2,4,10,2,1,3,2,2,5,2,3,1,1,1,1,1, ,3,3,1,10,1,2,2,2, ,2, ,1,4,1,1,0,0,0,0,0,0,0,1,2,5,6,5,5,5,3,4,3,1,1,2,1,1,3,3,3,2, , ,2, , , ,2,2, , , , ,2,2,2,7, , , , , , ,2,1,0,0,0,0,0,1,0,0, , , ,1,2,1,2,3,1,5,1,2,1,1,3,5,5,3, , , , ,3,3,98,1,98,2,98,0.431001018,0.289175709,0.964057211
2021029679,5,9,4,1,4,4,2,3,2,2,2,6,5,3,1,2,2,1,1,2,1,2,4,2,2,2,3,2, ,1, ,1,4,1,0,1,0,1,0,0,0,0,1,2,6,5,4,5,4,3,2,3,1,2,1,3,2,2,2,1,98, , ,1,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,1,6,1,2,1,2,5,4,5,3, , , , ,1,2,1,2,2,1,2,1.436743518,3.518664891,1.542075673
2021029680,32,8,4,2,1,7,2,2,1,3,1,6,2,3,1,1,2,3,1,2,2,5,6,4,2,3,1,2, ,2, ,1,2,2, , , , , , , , ,2,2,4,6,1,1,1,5,4,4,1,1,2,1,3,2,1,3,2, , ,2, , , ,2,2, , , , ,2,2,2,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,1,2,2,2,1,4,1,4,2,1, ,2, ,98,3,1,98,2,98,2,0.932770903,0.778475048,0.840712787
2021029681,38,9,4,1,4,4,1,5,1,2,1,1,9,3,1,2,1,2,1,2,1,4,7,6,1,3,3,1,1,1, ,2,1,2, , , , , , , , ,2,5,5,4,3,2,3,3,3,4,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,1,2,1,2,1,1,1,0,0,0,0,0,1,0,0, , , ,3,2,2,2,1,2,2,1,2,2,2,5,6,5,1, , , , ,1,1,1,2,98,1,1,0.638291654,0.324307391,1.052917061
2021029682,46,1,1,2,2,8,1,5,2,4,3,6,1,3,1,3,2, ,1,1, ,2,3,1,2,1,3,2, ,2, ,1,4,1,1,1,0,0,0,0,0,0,2,3,7,5,5,4,5,2,5,2,1,1,2,2,3,2,2,2,2, , ,2, , , ,2,1,1,2,2,3,2,2,2,1,2,2,1,1,2,2,1,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,1,2,3,1,2,2,2,5,4,5,3, , , , ,1,2,2,3,1,1,2,0.379837096,0.250419619,1.096590405
2021029683,5,9,4,1,1,1,2,2,2,1,3,5,1,3,1,1,2, ,1,1, ,2,10,10,1,1,1,2, ,2, ,98,2,2, , , , , , , , ,1,3,7,3,4,2,4,5,5,4,2,2, , , ,1,1,1,98, , ,2, , , , ,2, , , , ,2,2,98,1,2,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,2,1,1,2,1,1,1,1,2,7,1,2,2,1,7,7,7,2,1, ,1, ,1,1,1,1,2,1,1,1.469934641,3.021932095,1.18460104
2021029684,38,9,4,2,1,7,1,4,2,4,3,6,7,3,1,2,2, ,1,2, ,3,6,3,2,3,1,1, ,2, ,2,1,2, , , , , , , , ,2,4,5,5,1,1,1,3,4,4,1,2,2,3,2,1,1,2,2, , ,2, , , ,2,2, , , , ,2,2,98,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,1,1,2,2,2,1,3,4,3, , , , ,3,3,1,4,3,98,98,0.562229111,0.252103619,0.855989564
2021029685,2,9,4,1,4,4,1,3,4,4,3,4,2,3,1,1,2, ,1,2, ,2,1,5,1,2,2,2,2,2, ,2,3,1,1,0,0,0,0,0,0,0,2,2,7,6,5,5,5,2,5,3,1,1,2,3,2,3,3,3,2, , ,2, , , ,2,2, , , , ,2,2,2,1,1,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0, , , ,1,1,1,3,1,2,4,2,1,1,1,7,7,5,3, , , , ,1,3,4,2,98,1,98,1.556546287,0.134428057,0.930960279
2021029686,34,5,3,2,3,9,1,4,1,2,1,2,6,3,1,2,2,2,1,2,3,3,98,4,3,3,1,2,2,98, ,2,2,1,1,0,1,0,0,0,0,0,2,3,6,4,4,3,4,3,99,98,1,1,2,3,1,3,2,2,1,3,98,2, , , ,2,1,1,2,2,1,2,2,2,7, , , , , , ,1,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,3,2,2,2,1,5,6,4,98, , , , ,2,3,98,98,98,1,2,1.048678401,1.272518428,0.915739759
2021029687,48,9,4,1,2,2,2,4,2,1,3,6,4,3,1,2,2, ,1,1, ,5,4,10,2,2,2,1, ,1, ,1,2,1,1,1,0,0,0,0,0,0,1,3,7,4,2,3,5,3,4,3,1,1,1,3,3,2,1,2,1, ,1,2,1,2,2,1,2, , , , ,1,2,1,2,2,1,1,2,2,1,2,2,0,0,0,0,0,1,0,0, , , ,2,1,1,3,1,2,7,1,2,2,2,5,7,4,3, , , , ,1,3,2,3,2,1,2,1.846518797,0.92694381,1.032902018
2021029688,51,8,4,1,3,3,2,4,1,2,1,3,3,3,1,2,2,2,1,2,3,3,4,8,1,2,1,2,2,1, ,1,2,1,0,1,0,0,0,0,0,0,2,5,7,6,1,1,5,3,3,3,1,1,1,3,3,1,1,1,2, , ,2, , , ,2,2, , , , ,1,2,1,3,1,2,1,2,1,1,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,1,1,2,2,2,5,7,6,2,1,1,2, ,1,3,1,3,1,1,1,0.520700156,0.173599524,0.771628638
2021029689,49,5,3,2,6,12,1,4,1,2,1,5,4,3,1,4,2,6,1,2,1,3,5,1,1,3,1,1, ,2, ,2,1,1,0,0,1,0,0,0,0,0,2,5,4,4,1,1,98,5,1,3,1,1,2,3,1,3,3,3,1,2,1,1,2,2,2,1,1,2,2, , ,1,1,1,1,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,1,1,2,2,2,7,7,6,3, , , , ,1,98,98,98,98,98,98,1.22670932,0.278583532,1.149964831
2021029690,46,1,1,1,3,3,2,7,1,1,1,3,7,1,2,1,1,1,1, ,1,6,9,10,1,1,1,1,1,1, ,1,1,1,1,1,1,0,0,0,0,0,1,3,7,6,4,5,3,5,4,4,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,2,1,2,1,2,1,1,1,0,0,0,0,0,0,0,1,4,1,3,4,3,2,2,1,7,1,1,2,1,6,7,7,1, , , , ,1,1,1,1,1,1,1,0.324664458,0.331672118,0.852811801
2021029691,11,5,3,1,2,2,1,4,2,4,3,6,6,2,1,6,2, ,1,2, ,3,6,7,1,3,1,1, ,2, ,2,1,1,1,0,0,1,0,0,0,0,2,5,3,3,2,2,2,4,3,3,1,1,2,2,2,3,2,3,2, , ,1,1,2,2,1,1,1,2,98,1,2,2,1,2,1,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,3,1,2,2,2,6,7,6,3, , , , ,1,3,2,4,3,1,2,1.19990134,1.310495618,0.900225277
2021029692,35,4,2,2,5,11,1,4,4,2,2,5,4,3,1,2,1,2,1,2,2,1,2,5,2,3,1,2, ,1, ,2,2,1,1,0,0,0,0,1,0,0,1,5,7,6,1,3,3,3,5,3,1,2,2,1,3,2,2,1,1,1,2,2, , , ,2,2, , , , ,2,2,2,3,2,1,1,2,2,2,2,1,0,1,0,0,0,0,0,0,2,2,1,1,1,1,1,1,2,7,1,2,2,2,7,5,5,3, , , , ,1,3,98,4,98,1,2,0.540823662,0.276976827,1.017797019
2021029693,5,9,4,1,2,2,2,2,1,2,1,1,4,1,2,2,1,4,1,2,3,3,8,6,1,2,2,1,2,2, ,2,2,1,0,1,0,0,0,0,0,0,1,4,6,5,4,1,5,4,5,2,2,2, , , ,2,2,2,2, , ,2, , , , ,1,2,2, , ,1,2,1,2,2,1,1,1,1,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,3,1,1,1,5,1,1,2,2,5,6,5,2,1, ,2,2,3,3,3,2,1,98,1,0.722777967,1.796245828,0.711029454
2021029694,26,4,2,1,3,3,1,4,2,4,3,6,4,3,1,2,2, ,1,2, ,3,8,7,1,3,1,1, ,2, ,2,1,1,1,0,1,0,0,0,0,0,2,5,1,98,1,1,1,5,1,4,1,1,2,2,3,3,1,3,2, , ,2, , , ,1,2, , , , ,2,2,98,1,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,1,1,2,2,2,7,7,7,3, , , , ,1,98,98,98,1,1,98,0.517059806,2.045625833,0.944100064
2021029695,9,5,3,2,6,12,1,7,2,1,3,5,4,3,1,3,2, ,1, , ,2,98,3,98,99,2,1, ,1, ,2,1,1,0,0,1,0,0,0,0,0,2,5,6,5,4,4,4,4,3,2,1,1,2,3,1,3,3,3,2, , ,1,2,2,2,98,1,2,1,2, ,2,2,2,3,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,4,1,2,2,2,6,3,98,98, , , , ,1,3,2,3,98,1,2,0.990720719,0.088454686,0.958353779
2021029696,38,9,4,2,3,9,1,7,2,1,3,6,5,3,1,2,2, ,1, , ,6,7,4,3,3,2,2, ,2, ,2,2,1,1,1,0,0,0,0,0,0,2,5,5,4,3,4,3,2,4,3,1,2,2,3,3,3,3,3,1, ,1,1,1,2,2,2,1,1,2,2,1,2,2,98,3,2,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,5,1,2,1,1,5,4,4,3, , , , ,1,3,98,98,2,1,98,0.460939907,0.210224666,0.737652421
2021029697,51,8,4,1,5,5,1,5,1,2,1,6,4,3,1,2,2,6,1,2,1,1,8,10,1,3,1,1, ,1, ,2,1,1,0,1,0,0,0,0,0,0,2,5,3,4,3,2,3,5,1,4,1,1,2,3,1,3,3,3,1,1,2,1,1,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,2,1,2,2,2,7,7,6,2,1,2,2, ,1,3,2,2,1,1,2,0.490781865,0.218726736,1.230613556
2021029698,40,1,1,2,3,9,1,4,2,2,2,2,5,3,1,7,1,2,1,2,1,3,3,4,3,2,3,2,2,2, ,2,1,1,1,0,0,0,0,0,0,0,1,2,5,6,4,4,4,2,4,3,1,1,1,2,3,1,2,1,2, , ,2, , , ,2,2, , , , ,2,2,2,1,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,5,1,1,6,1,2,2,2,6,7,4,3, , , , ,1,3,98,3,1,1,98,0.385583798,0.379467798,0.823951893
2021029699,21,5,3,1,3,3,1,7,1,2,1,2,7,3,1,2,2,2,1, ,1,6,10,8,1,3,1,1,1,1, ,2,1,1,0,0,1,0,0,0,0,0,2,5,4,6,2,2,2,5,5,4,1,1,2,3,2,2,3,2,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,1,1,2,2,2,6,5,6,1, , , , ,1,3,1,4,1,1,2,0.947188334,0.672042495,0.700123599
2021029700,9,5,3,2,5,11,1,6,2,2,2,5,10,3,1,2,1,1,1, ,1,3,8,1,1,3,1,1, ,1, ,1,1,2, , , , , , , , ,2,4,7,2,5,1,5,1,4,3,1,1,2,3,3,1,2,3,1,3,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,1,1,2,1,2,7,7,7,3, , , , ,99,99,99,99,98,1,98,0.990720719,0.088454686,0.958353779
2021029701,44,7,3,1,3,3,1,4,5,1,3,1,6,3,1,2,2, ,1,2, ,3,8,5,1,3,1,1,1,1, ,2,1,2, , , , , , , , ,2,5,3,3,2,1,2,4,2,4,1,1,2,2,3,3,2,3,1, ,2,2, , , ,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,3,1,2,2,2,6,6,5,98, , , , ,1,3,98,3,3,1,2,1.475065731,2.808443955,1.011476181
2021029702,9,5,3,2,6,12,1,7,2,1,3,6,7,3,1,8,2, ,2, , ,5,10,7,1,3,1,1, , ,2,2,1,2, , , , , , , , ,2,5,1,4,1,1,1,5,2,4,1,1,2,3,2,3,3,3,1, ,2,1,2,2,2,1,2, , , , ,2,2,1,3,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,1,1,2,2,2,7,7,6,3, , , , ,1,3,2,2,2,1,2,0.990720719,0.088454686,0.958353779
2021029703,38,9,4,1,3,3,1,7,1,2,1,2,6,2,1,2,2,2,1, ,1,6,9,9,2,3,1,1,1,1, ,1,2,2, , , , , , , , ,1,4,7,6,2,2,2,3,5,4,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,1,4,1,2,3,2,3,2,1,7,1,1,2,2,7,7,7,3, , , , ,1,1,1,1,3,1,1,0.515500091,0.258960076,0.797053905
2021029704,4,7,3,1,3,3,1,3,2,1,3,6,1,3,1,6,2, ,1,2, ,4,1,5,3,1,3,2, ,2, ,1,4,1,1,1,0,0,0,0,0,0,2,2,7,5,5,5,5,2,5,1,2,2, , , ,3,3,3,2, , ,2, , , , ,2, , , , ,2,2,2,7, , , , , , ,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,3,1,2,7,1,2,2,1,6,5,5,2,1, ,2, ,1,3,1,3,1,1,2,1.475065731,0.313956864,0.993167
2021029705,5,9,4,2,3,9,2,2,1,2,1,3,5,3,1,2,2,2,1,2,3,2,8,9,1,2,1,1,2,1, ,2,1,1,1,0,1,0,1,0,0,0,2,5,5,5,1,3,4,4,3,3,1,1,1,2,2,1,2,2,1,1,1,1,1,2,2,1,1,2,2, , ,2,1,1,2,1,2,1,2,2,2,1,2,0,0,1,0,0,0,0,0,1,2,2,2,4,3,4,1,2,1,1,2,2,2,6,6,6,2,2, ,1, ,1,1,1,3,2,1,1,1.284679546,2.85646407,1.20255143
2021029706,34,5,3,1,6,6,1,7,5,1,3,5,5,3,1,2,2, ,1, , ,6,7,7,1,3,1,1, ,1, ,2,1,1,0,0,1,0,0,0,0,0,2,5,1,5,1,1,3,5,2,4,1,1,2,3,1,3,3,2,1, ,1,1,1,2,2,2,1,2,2, , ,2,2,98,3,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,1,1,2,2,2,7,7,6,98, , , , ,1,3,1,2,1,1,2,1.035166131,1.26176722,0.92965781
2021029707,51,8,4,1,6,6,1,4,1,2,1,5,6,2,1,1,2,1,1,2,3,2,8,8,3,3,2,1, ,1, ,1,1,1,1,0,0,0,0,0,0,0,2,5,4,3,1,1,1,4,2,4,1,1,2,2,1,3,3,3,1,3,1,1,1,1,2,1,1,2,2, , ,2,1,2,5,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,1,1,2,2,2,7,7,7,2,2,1,1,1,1,3,2,3,1,1,2,0.490781865,0.218726736,1.230613556
2021029708,2,9,4,1,3,3,1,2,1,2,1,5,5,3,1,2,1,3,1,2,3,3,4,7,3,2,2,2, ,2, ,1,4,1,1,0,0,0,0,0,0,0,1,2,3,5,2,4,4,1,4,3,1,1,1,3,3,1,1,2,2, , ,2, , , ,2,2, , , , ,2,2,2,1,2,1,1,2,1,1,2,2,0,0,0,0,0,1,0,0, , , ,1,2,1,2,2,1,6,1,2,2,2,5,7,5,3, , , , ,1,3,98,2,1,1,2,1.556546287,0.134428057,0.930960279
2021029709,5,9,4,1,2,2,2,3,1,1,1,2,6,3,1,2,2,2,1,2,1,2,10,7,3,3,1,1,1,2, ,2,1,1,0,1,1,0,0,0,0,0,2,5,6,5,1,5,2,5,1,4,1,1,2,2,3,2,2,2,1,1,1,2,1,2,2,1,2, , , , ,2,2,2,1,1,1,1,1,1,1,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,1,1,2,2,2,6,6,5,3, , , , ,1,98,2,98,98,1,2,1.469934641,3.021932095,1.18460104
2021029710,40,1,1,2,2,8,1,4,2,3,3,3,5,2,1,3,1, ,1,1, ,3,7,5,3,3,2,98,2,1, ,2,2,2, , , , , , , , ,1,3,3,3,2,3,4,2,3,3,99,1, ,3,3,3,2,98,1, ,2,2, , , ,2,1,1,1,99,1,98,1,2,4,1,1,2,2,98,1,1,2,1,0,1,0,0,0,0,0,1,2,98,4,5,3,2,1,2,4,1,1,1,2,4,7,5,2,2,1,98,99,2,1,3,3,2,98,1,0.379837096,0.405718719,1.012604746
2021029711,9,5,3,2,5,11,1,7,1,2,1,5,10,3,1,2,2,1,1, ,3,6,10,7,1,3,1,1, ,1, ,2,1,2, , , , , , , , ,2,5,2,4,1,1,1,5,3,4,1,1,2,3,3,3,3,3,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,98,3,2,1,2,2,2,2,1,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,2,1,2,2,2,7,7,6,1, , , , ,2,98,99,99,3,1,98,0.990720719,0.088454686,0.958353779
2021029712,38,9,4,1,1,1,1,2,2,4,3,6,5,3,1,2,2, ,1,2, ,5,9,8,1,3,2,1, ,1, ,2,1,1,1,0,1,1,1,0,0,0,2,5,1,5,1,1,1,5,1,4,1,1,2,2,1,3,3,2,1, ,1,2,1,2,2,2,2, , , , ,2,2,2,1,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,1,1,2,2,2,7,6,6,3, , , , ,1,3,98,2,1,1,2,0.653037234,0.278524652,1.507963047
2021029713,5,9,4,1,2,2,2,2,2,2,2,1,7,3,1,1,1,1,1,2,3,2,7,7,3,2,1,2,1,98, ,1,2,1,1,0,0,0,0,0,0,0,1,3,4,3,2,3,3,3,3,3,1,1,2,3,3,1,1,3,98, , ,2, , , ,2,2, , , , ,2,2,2,7, , , , , , ,2,98,0,0,0,0,0,1,0,0, , , ,1,2,1,1,1,2,1,1,2,2,2,5,2,98,3, , , , ,98,98,98,98,98,98,98,1.469934641,3.021932095,1.18460104
2021029714,9,5,3,1,3,3,2,7,2,1,3,6,6,3,1,2,2, ,1, , ,5,6,7,1,3,1,2, ,2, ,1,2,1,0,1,0,0,0,0,0,0,1,5,7,3,4,4,4,3,3,2,1,1,1,2,3,3,2,2,1, ,1,1,1,2,2,1,2, , , , ,2,2,1,4,2,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,2,7,1,2,2,2,5,4,5,3, , , , ,1,3,2,2,3,2,98,1.326546938,0.098277626,1.242590955
2021029715,9,5,3,2,6,12,2,4,2,1,3,6,3,2,1,8,2, ,2,2, ,1,1,1,1,3,1,2, , ,2,1,4,1,0,1,0,0,0,0,0,0,2,5,6,5,5,5,4,4,5,2,1,1,2,3,3,1,3,2,2, , ,2, , , ,2,2, , , , ,2,2,2,2,2,1,1,2,2,2,1,2,1,0,0,0,0,0,0,0,2,1,2,1,98,1,1,1,2,1,1,2,2,2,4,7,1,3, , , , ,98,98,98,98,98,1,98,1.422376537,0.124700012,0.993800936
2021029716,51,8,4,1,2,2,1,5,1,2,1,1,5,3,1,2,2,1,1,2,3,3,3,8,3,3,2,2,2,1, ,2,2,1,1,1,1,1,0,0,0,0,2,5,7,6,3,2,3,4,3,3,1,1,2,2,3,2,2,2,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,2,3,2,1,1,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,5,1,2,2,2,6,6,4,2,1,1,2, ,1,3,1,2,3,1,2,0.459445044,0.209572415,2.229869495
2021029717,51,8,4,1,5,5,1,5,2,1,3,6,4,3,1,1,1, ,1,2, ,4,9,9,1,3,3,1, ,1, ,98,1,1,0,1,0,0,0,0,0,0,2,5,3,3,2,1,2,5,3,4,1,1,2,1,1,3,3,3,1, ,1,1,1,2,2,1,1,2,2, , ,2,2,2,2,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,2,99,2,1,1,1,1,1,2,1,1,2,2,2,7,6,6,2,1,1,1, ,1,2,2,3,2,1,2,0.490781865,0.218726736,1.230613556
2021029718,2,9,4,1,5,5,1,5,1,1,1,5,9,3,1,2,2,8,1,2,3,2,8,8,3,3,1,1, ,1, ,2,1,2, , , , , , , , ,2,5,4,3,1,1,3,5,2,4,1,1,2,3,3,98,2,3,1,1,2,2, , , ,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,0,0,0,0,0,0,1,0, , , ,1,1,1,1,1,2,1,1,2,2,2,6,7,6,2,2,2,1, ,1,3,1,2,1,1,2,1.701123145,0.111551246,1.158797189
2021029719,2,9,4,2,2,8,1,4,1,2,1,1,5,3,1,2,2,2,1,2,2,5,6,5,98,2,2,98,98,2, ,2,3,98, , , , , , , , ,1,4,6,4,3,3,3,3,3,2,98,98, , , ,3,2,2,98, , ,98, , , ,98,1,2,98, , ,2,2,98,7, , , , , , ,1,1,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,4,1,2,2,2,3,2,4,98, , , , ,98,98,98,98,98,98,98,1.371059186,0.104499005,0.689870259
2021029720,9,5,3,1,2,2,2,7,2,1,3,6,5,3,1,2,2, ,1, , ,5,7,4,1,3,1,1, ,2, ,2,2,2, , , , , , , , ,2,4,4,5,2,4,3,4,3,3,1,1,2,3,3,1,1,2,1, ,2,2, , , ,2,2, , , , ,2,2,98,2,1,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,1,5,1,2,2,1,7,7,6,2,2,1,2, ,1,3,2,98,98,1,2,2.285183889,0.137432827,1.833994963
2021029721,9,5,3,1,6,6,1,6,2,1,3,6,4,3,1,2,2, ,1, , ,5,9,5,1,3,1,1, ,1, ,2,1,1,0,0,1,0,0,0,0,0,2,5,4,4,3,3,3,5,2,3,1,1,2,2,1,3,3,3,1, ,1,1,2,2,2,2,1,2,2, , ,2,2,2,3,2,1,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,1,1,2,2,2,3,2,6,98, , , , ,1,3,98,2,98,1,98,1.035166131,0.086941444,0.831544615
2021029722,9,5,3,1,2,2,1,6,2,1,3,6,5,3,1,2,1, ,1, , ,2,5,10,2,3,1,1, ,1, ,2,1,1,0,1,0,0,0,0,0,0,2,5,4,5,2,4,5,3,2,3,1,1,2,3,3,1,1,1,1, ,1,2,1,2,2,1,2, , , , ,2,2,1,2,2,1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,2,7,1,2,1,1,7,7,6,2,1,2,1, ,1,3,98,3,98,1,2,0.969069933,0.078900599,1.289360606
2021029723,51,8,4,2,3,9,1,5,1,2,1,4,7,3,1,3,2,2,1,2,3,3,4,5,3,2,2,99,99,1, ,2,3,1,0,1,0,0,0,0,0,0,99,5,6,6,3,3,4,98,4,3,1,1,2,2,3,3,2,2,1,2,1,2,1,2,2,2,1,1,2,2,1,2,2,98,1,99,1,1,2,2,2,1,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,2,7,1,2,1,1,4,4,4,98, , , , ,1,3,2,99,1,1,1,0.401541425,0.169326946,0.716297783
